municipality_id,municipality,date,ifr,index
354780.0,Santo André,2021-01-05,0.003450135599776203,511.4583333333333
354780.0,Santo André,2021-01-06,0.0034524302783508786,511.4583333333333
354780.0,Santo André,2021-01-07,0.0034547249569255533,511.4583333333333
354780.0,Santo André,2021-01-08,0.0034570196355002292,511.4583333333333
354780.0,Santo André,2021-01-09,0.0034593143140749048,511.4583333333333
354780.0,Santo André,2021-01-10,0.003461608992649579,511.4583333333333
354780.0,Santo André,2021-01-11,0.0034639036712242536,511.4583333333333
354780.0,Santo André,2021-01-12,0.003466198349798931,511.4583333333333
354780.0,Santo André,2021-01-13,0.0034684930283736056,511.4583333333333
354780.0,Santo André,2021-01-14,0.0034707877069482806,511.4583333333333
354780.0,Santo André,2021-01-15,0.0034730823855229557,511.4583333333333
354780.0,Santo André,2021-01-16,0.003475377064097632,511.4583333333333
354780.0,Santo André,2021-01-17,0.0034776717426723072,511.4583333333333
354780.0,Santo André,2021-01-18,0.0034799664212469823,511.4583333333333
354780.0,Santo André,2021-01-19,0.0034822610998216565,511.4583333333333
354780.0,Santo André,2021-01-20,0.0034845557783963334,511.4583333333333
354780.0,Santo André,2021-01-21,0.003486850456971009,511.4583333333333
354780.0,Santo André,2021-01-22,0.003489145135545683,511.4583333333333
354780.0,Santo André,2021-01-23,0.0034914398141203586,511.4583333333333
354780.0,Santo André,2021-01-24,0.0034937344926950337,511.4583333333333
354780.0,Santo André,2021-01-25,0.0034960291712697092,511.4583333333333
354780.0,Santo André,2021-01-26,0.003498323849844384,511.4583333333333
354780.0,Santo André,2021-01-27,0.0035006185284190594,511.4583333333333
354780.0,Santo André,2021-01-28,0.003502913206993736,511.4583333333333
354780.0,Santo André,2021-01-29,0.0035052078855684105,511.4583333333333
354780.0,Santo André,2021-01-30,0.003507502564143085,511.4583333333333
354780.0,Santo André,2021-01-31,0.003509797242717761,511.4583333333333
354780.0,Santo André,2021-02-01,0.003512091921292436,511.4583333333333
354780.0,Santo André,2021-02-02,0.003514386599867111,511.4583333333333
354780.0,Santo André,2021-02-03,0.003516681278441786,511.4583333333333
354780.0,Santo André,2021-02-04,0.0035189759570164614,511.4583333333333
354780.0,Santo André,2021-02-05,0.0035212706355911365,511.4583333333333
354780.0,Santo André,2021-02-06,0.003523565314165813,511.4583333333333
354780.0,Santo André,2021-02-07,0.0035258599927404885,511.4583333333333
354780.0,Santo André,2021-02-08,0.0035281546713151635,511.4583333333333
354780.0,Santo André,2021-02-09,0.0035304493498898386,511.4583333333333
354780.0,Santo André,2021-02-10,0.003532744028464514,511.4583333333333
354780.0,Santo André,2021-02-11,0.0035350387070391884,511.4583333333333
354780.0,Santo André,2021-02-12,0.003537333385613864,511.4583333333333
354780.0,Santo André,2021-02-13,0.0035396280641885394,511.4583333333333
354780.0,Santo André,2021-02-14,0.003541922742763215,511.4583333333333
354780.0,Santo André,2021-02-15,0.0035442174213378905,511.4583333333333
354780.0,Santo André,2021-02-16,0.0035465120999125656,511.4583333333333
354780.0,Santo André,2021-02-17,0.00354880677848724,511.4583333333333
354780.0,Santo André,2021-02-18,0.0035511014570619157,511.4583333333333
354780.0,Santo André,2021-02-19,0.0035533961356365926,511.4583333333333
354780.0,Santo André,2021-02-20,0.003555690814211267,511.4583333333333
354780.0,Santo André,2021-02-21,0.003557985492785942,511.4583333333333
354780.0,Santo André,2021-02-22,0.003560280171360618,511.4583333333333
354780.0,Santo André,2021-02-23,0.003562574849935293,511.4583333333333
354780.0,Santo André,2021-02-24,0.0035648695285099685,511.4583333333333
354780.0,Santo André,2021-02-25,0.0035671642070846435,511.4583333333333
354780.0,Santo André,2021-02-26,0.0035694588856593173,511.4583333333333
354780.0,Santo André,2021-02-27,0.0035717535642339937,511.4583333333333
354780.0,Santo André,2021-02-28,0.0035740482428086692,511.4583333333333
354780.0,Santo André,2021-03-01,0.0035763429213833426,511.4583333333333
354780.0,Santo André,2021-03-02,0.00357863759995802,511.4583333333333
354780.0,Santo André,2021-03-03,0.003580932278532696,511.4583333333333
354780.0,Santo André,2021-03-04,0.0035832269571073705,511.4583333333333
354780.0,Santo André,2021-03-05,0.003585521635682046,511.4583333333333
354780.0,Santo André,2021-03-06,0.0035878163142567207,511.4583333333333
354780.0,Santo André,2021-03-07,0.003590110992831397,511.4583333333333
354780.0,Santo André,2021-03-08,0.0035924056714060726,511.4583333333333
354780.0,Santo André,2021-03-09,0.003594700349980747,511.4583333333333
354780.0,Santo André,2021-03-10,0.0035969950285554223,511.4583333333333
354780.0,Santo André,2021-03-11,0.003599289707130098,511.4583333333333
354780.0,Santo André,2021-03-12,0.003601584385704773,511.4583333333333
354780.0,Santo André,2021-03-13,0.0036038790642794476,511.4583333333333
354780.0,Santo André,2021-03-14,0.0036061737428541227,511.4583333333333
354780.0,Santo André,2021-03-15,0.0036084684214287986,511.4583333333333
354780.0,Santo André,2021-03-16,0.003610763100003474,511.4583333333333
354780.0,Santo André,2021-03-17,0.0036130577785781492,511.4583333333333
354780.0,Santo André,2021-03-18,0.0036153524571528243,511.4583333333333
354780.0,Santo André,2021-03-19,0.0036176471357275003,511.4583333333333
354780.0,Santo André,2021-03-20,0.0036199418143021754,511.4583333333333
354780.0,Santo André,2021-03-21,0.0036222364928768513,511.4583333333333
354780.0,Santo André,2021-03-22,0.0036245311714515256,511.4583333333333
354780.0,Santo André,2021-03-23,0.003626825850026201,511.4583333333333
354780.0,Santo André,2021-03-24,0.0036291205286008766,511.4583333333333
354780.0,Santo André,2021-03-25,0.0036314152071755517,511.4583333333333
354780.0,Santo André,2021-03-26,0.0036337098857502277,511.4583333333333
354780.0,Santo André,2021-03-27,0.0036360045643249023,511.4583333333333
354780.0,Santo André,2021-03-28,0.003638299242899577,511.4583333333333
354780.0,Santo André,2021-03-29,0.0036405939214742525,511.4583333333333
354780.0,Santo André,2021-03-30,0.003642888600048929,511.4583333333333
354780.0,Santo André,2021-03-31,0.003645183278623603,511.4583333333333
354780.0,Santo André,2021-04-01,0.0036474779571982786,511.4583333333333
354780.0,Santo André,2021-04-02,0.003649772635772954,511.4583333333333
354780.0,Santo André,2021-04-03,0.0036520673143476293,511.4583333333333
354780.0,Santo André,2021-04-04,0.003654361992922305,511.4583333333333
354780.0,Santo André,2021-04-05,0.0036566566714969803,511.4583333333333
354780.0,Santo André,2021-04-06,0.003658951350071655,511.4583333333333
