municipality_id,municipality,date,Omega,index
410690.0,Curitiba,2021-04-18,179.6742520102332,237
410690.0,Curitiba,2021-04-19,178.88074195452612,237
410690.0,Curitiba,2021-04-20,178.10000067970404,237
410690.0,Curitiba,2021-04-21,177.4294879495915,237
410690.0,Curitiba,2021-04-22,176.8726912388895,237
410690.0,Curitiba,2021-04-23,176.3785355951153,237
410690.0,Curitiba,2021-04-24,175.92549353229506,237
410690.0,Curitiba,2021-04-25,175.54007246168686,237
410690.0,Curitiba,2021-04-26,175.18128049343383,237
410690.0,Curitiba,2021-04-27,174.8661733291411,237
410690.0,Curitiba,2021-04-28,174.57768606076678,237
410690.0,Curitiba,2021-04-29,174.32392377962356,237
410690.0,Curitiba,2021-04-30,174.08602464725388,237
410690.0,Curitiba,2021-05-01,173.86251899007223,237
410690.0,Curitiba,2021-05-02,173.63901333289053,237
410690.0,Curitiba,2021-05-03,173.41550767570888,237
410690.0,Curitiba,2021-05-04,173.22395554032883,237
410690.0,Curitiba,2021-05-05,173.18693668174387,237
410690.0,Curitiba,2021-05-06,173.3082649161064,237
410690.0,Curitiba,2021-05-07,173.64445408840504,237
410690.0,Curitiba,2021-05-08,173.9806432607037,237
410690.0,Curitiba,2021-05-09,174.31683243300233,237
410690.0,Curitiba,2021-05-10,174.653021605301,237
410690.0,Curitiba,2021-05-11,174.98921077759968,237
410690.0,Curitiba,2021-05-12,175.3253999498983,237
410690.0,Curitiba,2021-05-13,175.66158912219697,237
410690.0,Curitiba,2021-05-14,175.99777829449562,237
410690.0,Curitiba,2021-05-15,176.33396746679426,237
410690.0,Curitiba,2021-05-16,176.67015663909294,237
410690.0,Curitiba,2021-05-17,177.00634581139158,237
410690.0,Curitiba,2021-05-18,177.34253498369023,237
410690.0,Curitiba,2021-05-19,177.67872415598893,237
410690.0,Curitiba,2021-05-20,178.01491332828758,237
410690.0,Curitiba,2021-05-21,178.3511025005862,237
410690.0,Curitiba,2021-05-22,178.6872916728849,237
410690.0,Curitiba,2021-05-23,179.0234808451835,237
410690.0,Curitiba,2021-05-24,179.35967001748213,237
410690.0,Curitiba,2021-05-25,179.69585918978083,237
410690.0,Curitiba,2021-05-26,180.03204836207954,237
410690.0,Curitiba,2021-05-27,180.36823753437818,237
410690.0,Curitiba,2021-05-28,180.7044267066768,237
410690.0,Curitiba,2021-05-29,181.04061587897544,237
410690.0,Curitiba,2021-05-30,181.3768050512741,237
410690.0,Curitiba,2021-05-31,181.7129942235727,237
410690.0,Curitiba,2021-06-01,182.0491833958714,237
410690.0,Curitiba,2021-06-02,182.38537256817008,237
410690.0,Curitiba,2021-06-03,182.7215617404687,237
410690.0,Curitiba,2021-06-04,183.05775091276737,237
410690.0,Curitiba,2021-06-05,183.393940085066,237
410690.0,Curitiba,2021-06-06,183.73012925736464,237
410690.0,Curitiba,2021-06-07,184.06631842966334,237
410690.0,Curitiba,2021-06-08,184.40250760196196,237
410690.0,Curitiba,2021-06-09,184.73869677426063,237
410690.0,Curitiba,2021-06-10,185.0748859465593,237
410690.0,Curitiba,2021-06-11,185.41107511885792,237
410690.0,Curitiba,2021-06-12,185.74726429115657,237
410690.0,Curitiba,2021-06-13,186.08345346345527,237
410690.0,Curitiba,2021-06-14,186.41964263575383,237
410690.0,Curitiba,2021-06-15,186.7558318080525,237
410690.0,Curitiba,2021-06-16,187.09202098035118,237
410690.0,Curitiba,2021-06-17,187.42821015264988,237
410690.0,Curitiba,2021-06-18,187.76439932494853,237
410690.0,Curitiba,2021-06-19,188.10058849724723,237
410690.0,Curitiba,2021-06-20,188.43677766954576,237
410690.0,Curitiba,2021-06-21,188.77296684184446,237
410690.0,Curitiba,2021-06-22,189.1091560141431,237
410690.0,Curitiba,2021-06-23,189.44534518644173,237
410690.0,Curitiba,2021-06-24,189.78153435874046,237
410690.0,Curitiba,2021-06-25,190.11772353103916,237
410690.0,Curitiba,2021-06-26,190.45391270333778,237
410690.0,Curitiba,2021-06-27,190.79010187563637,237
410690.0,Curitiba,2021-06-28,191.12629104793504,237
410690.0,Curitiba,2021-06-29,191.46248022023374,237
410690.0,Curitiba,2021-06-30,191.79866939253233,237
410690.0,Curitiba,2021-07-01,192.13485856483103,237
410690.0,Curitiba,2021-07-02,192.4710477371297,237
410690.0,Curitiba,2021-07-03,192.80723690942835,237
410690.0,Curitiba,2021-07-04,193.14342608172697,237
410690.0,Curitiba,2021-07-05,193.47961525402562,237
410690.0,Curitiba,2021-07-06,193.8158044263243,237
410690.0,Curitiba,2021-07-07,194.15199359862294,237
410690.0,Curitiba,2021-07-08,194.48818277092158,237
410690.0,Curitiba,2021-07-09,194.82437194322029,237
410690.0,Curitiba,2021-07-10,195.16056111551893,237
410690.0,Curitiba,2021-07-11,195.4967502878176,237
410690.0,Curitiba,2021-07-12,195.83293946011625,237
410690.0,Curitiba,2021-07-13,196.1691286324149,237
410690.0,Curitiba,2021-07-14,196.50531780471357,237
410690.0,Curitiba,2021-07-15,196.84150697701213,237
410690.0,Curitiba,2021-07-16,197.17769614931086,237
410690.0,Curitiba,2021-07-17,197.51388532160954,237
410690.0,Curitiba,2021-07-18,197.8500744939081,237
410690.0,Curitiba,2021-07-19,198.1862636662067,237
410690.0,Curitiba,2021-07-20,198.52245283850544,237
410690.0,Curitiba,2021-07-21,198.85864201080406,237
410690.0,Curitiba,2021-07-22,199.19483118310274,237
410690.0,Curitiba,2021-07-23,199.53102035540144,237
410690.0,Curitiba,2021-07-24,199.86720952770008,237
410690.0,Curitiba,2021-07-25,200.2033986999987,237
410690.0,Curitiba,2021-07-26,200.53958787229735,237
410690.0,Curitiba,2021-07-27,200.875777044596,237
410690.0,Curitiba,2021-07-28,201.21196621689467,237
410690.0,Curitiba,2021-07-29,201.54815538919334,237
410690.0,Curitiba,2021-07-30,201.88434456149196,237
410690.0,Curitiba,2021-07-31,202.22053373379066,237
410690.0,Curitiba,2021-08-01,202.5567229060893,237
410690.0,Curitiba,2021-08-02,202.89291207838795,237
410690.0,Curitiba,2021-08-03,203.22910125068665,237
410690.0,Curitiba,2021-08-04,203.56529042298527,237
410690.0,Curitiba,2021-08-05,203.90147959528386,237
410690.0,Curitiba,2021-08-06,204.23766876758253,237
410690.0,Curitiba,2021-08-07,204.5738579398812,237
410690.0,Curitiba,2021-08-08,204.91004711217983,237
410690.0,Curitiba,2021-08-09,205.24623628447858,237
410690.0,Curitiba,2021-08-10,205.5824254567772,237
410690.0,Curitiba,2021-08-11,205.91861462907582,237
410690.0,Curitiba,2021-08-12,206.25480380137446,237
410690.0,Curitiba,2021-08-13,206.59099297367317,237
410690.0,Curitiba,2021-08-14,206.92718214597176,237
410690.0,Curitiba,2021-08-15,207.2633713182705,237
410690.0,Curitiba,2021-08-16,207.59956049056913,237
410690.0,Curitiba,2021-08-17,207.93574966286775,237
410690.0,Curitiba,2021-08-18,208.2719388351664,237
410690.0,Curitiba,2021-08-19,208.6081280074651,237
410690.0,Curitiba,2021-08-20,208.94431717976371,237
410690.0,Curitiba,2021-08-21,209.2805063520624,237
410690.0,Curitiba,2021-08-22,209.61669552436103,237
410690.0,Curitiba,2021-08-23,209.9528846966597,237
410690.0,Curitiba,2021-08-24,210.28907386895835,237
410690.0,Curitiba,2021-08-25,210.62526304125697,237
410690.0,Curitiba,2021-08-26,210.96145221355562,237
410690.0,Curitiba,2021-08-27,211.2976413858543,237
410690.0,Curitiba,2021-08-28,211.63383055815294,237
410690.0,Curitiba,2021-08-29,211.97001973045155,237
410690.0,Curitiba,2021-08-30,212.30620890275026,237
410690.0,Curitiba,2021-08-31,212.64239807504896,237
410690.0,Curitiba,2021-09-01,212.97858724734758,237
410690.0,Curitiba,2021-09-02,213.31477641964622,237
410690.0,Curitiba,2021-09-03,213.65096559194487,237
410690.0,Curitiba,2021-09-04,213.98715476424348,237
410690.0,Curitiba,2021-09-05,214.3233439365422,237
410690.0,Curitiba,2021-09-06,214.65953310884083,237
410690.0,Curitiba,2021-09-07,214.99572228113945,237
410690.0,Curitiba,2021-09-08,215.33191145343812,237
410690.0,Curitiba,2021-09-09,215.66810062573686,237
410690.0,Curitiba,2021-09-10,216.00428979803547,237
410690.0,Curitiba,2021-09-11,216.3404789703341,237
410690.0,Curitiba,2021-09-12,216.67666814263276,237
410690.0,Curitiba,2021-09-13,217.01285731493144,237
410690.0,Curitiba,2021-09-14,217.34904648723008,237
410690.0,Curitiba,2021-09-15,217.6852356595287,237
410690.0,Curitiba,2021-09-16,218.02142483182735,237
410690.0,Curitiba,2021-09-17,218.35761400412605,237
410690.0,Curitiba,2021-09-18,218.69380317642467,237
410690.0,Curitiba,2021-09-19,219.0299923487233,237
410690.0,Curitiba,2021-09-20,219.36618152102193,237
410690.0,Curitiba,2021-09-21,219.7023706933207,237
410690.0,Curitiba,2021-09-22,220.03855986561936,237
410690.0,Curitiba,2021-09-23,220.374749037918,237
410690.0,Curitiba,2021-09-24,220.71093821021665,237
410690.0,Curitiba,2021-09-25,221.04712738251527,237
410690.0,Curitiba,2021-09-26,221.38331655481386,237
410690.0,Curitiba,2021-09-27,221.7195057271126,237
410690.0,Curitiba,2021-09-28,222.0556948994112,237
410690.0,Curitiba,2021-09-29,222.39188407170985,237
410690.0,Curitiba,2021-09-30,222.72807324400858,237
410690.0,Curitiba,2021-10-01,223.0642624163072,237
410690.0,Curitiba,2021-10-02,223.40045158860588,237
410690.0,Curitiba,2021-10-03,223.73664076090452,237
410690.0,Curitiba,2021-10-04,224.07282993320317,237
410690.0,Curitiba,2021-10-05,224.40901910550173,237
410690.0,Curitiba,2021-10-06,224.7452082778005,237
410690.0,Curitiba,2021-10-07,225.08139745009913,237
410690.0,Curitiba,2021-10-08,225.4175866223978,237
410690.0,Curitiba,2021-10-09,225.75377579469645,237
410690.0,Curitiba,2021-10-10,226.0899649669951,237
410690.0,Curitiba,2021-10-11,226.42615413929377,237
410690.0,Curitiba,2021-10-12,226.7623433115924,237
410690.0,Curitiba,2021-10-13,227.09853248389106,237
410690.0,Curitiba,2021-10-14,227.43472165618968,237
410690.0,Curitiba,2021-10-15,227.77091082848835,237
410690.0,Curitiba,2021-10-16,228.107100000787,237
410690.0,Curitiba,2021-10-17,228.44328917308567,237
410690.0,Curitiba,2021-10-18,228.7794783453843,237
410690.0,Curitiba,2021-10-19,229.11566751768297,237
410690.0,Curitiba,2021-10-20,229.4518566899816,237
410690.0,Curitiba,2021-10-21,229.7880458622803,237
410690.0,Curitiba,2021-10-22,230.12423503457893,237
410690.0,Curitiba,2021-10-23,230.46042420687758,237
410690.0,Curitiba,2021-10-24,230.7966133791762,237
410690.0,Curitiba,2021-10-25,231.1328025514749,237
410690.0,Curitiba,2021-10-26,231.46899172377346,237
410690.0,Curitiba,2021-10-27,231.80518089607216,237
410690.0,Curitiba,2021-10-28,232.1413700683708,237
410690.0,Curitiba,2021-10-29,232.4775592406695,237
410690.0,Curitiba,2021-10-30,232.81374841296815,237
410690.0,Curitiba,2021-10-31,233.14993758526688,237
410690.0,Curitiba,2021-11-01,233.48612675756547,237
410690.0,Curitiba,2021-11-02,233.8223159298641,237
410690.0,Curitiba,2021-11-03,234.15850510216274,237
410690.0,Curitiba,2021-11-04,234.49469427446135,237
410690.0,Curitiba,2021-11-05,234.83088344676008,237
410690.0,Curitiba,2021-11-06,235.16707261905876,237
410690.0,Curitiba,2021-11-07,235.50326179135743,237
410690.0,Curitiba,2021-11-08,235.83945096365605,237
410690.0,Curitiba,2021-11-09,236.17564013595475,237
410690.0,Curitiba,2021-11-10,236.51182930825337,237
410690.0,Curitiba,2021-11-11,236.848018480552,237
410690.0,Curitiba,2021-11-12,237.18420765285066,237
410690.0,Curitiba,2021-11-13,237.5203968251493,237
410690.0,Curitiba,2021-11-14,237.85658599744795,237
410690.0,Curitiba,2021-11-15,238.1927751697466,237
410690.0,Curitiba,2021-11-16,238.5289643420452,237
410690.0,Curitiba,2021-11-17,238.86515351434392,237
410690.0,Curitiba,2021-11-18,239.20134268664256,237
410690.0,Curitiba,2021-11-19,239.5375318589412,237
410690.0,Curitiba,2021-11-20,239.8737210312399,237
410690.0,Curitiba,2021-11-21,240.20991020353856,237
410690.0,Curitiba,2021-11-22,240.54609937583723,237
410690.0,Curitiba,2021-11-23,240.88228854813585,237
410690.0,Curitiba,2021-11-24,241.21847772043452,237
410690.0,Curitiba,2021-11-25,241.55466689273308,237
410690.0,Curitiba,2021-11-26,241.8908560650318,237
410690.0,Curitiba,2021-11-27,242.22704523733046,237
410690.0,Curitiba,2021-11-28,242.56323440962916,237
410690.0,Curitiba,2021-11-29,242.89942358192778,237
410690.0,Curitiba,2021-11-30,243.23561275422642,237
410690.0,Curitiba,2021-12-01,243.57180192652507,237
410690.0,Curitiba,2021-12-02,243.90799109882377,237
410690.0,Curitiba,2021-12-03,244.2441802711224,237
410690.0,Curitiba,2021-12-04,244.580369443421,237
410690.0,Curitiba,2021-12-05,244.9165586157197,237
410690.0,Curitiba,2021-12-06,245.25274778801835,237
410690.0,Curitiba,2021-12-07,245.58893696031697,237
410690.0,Curitiba,2021-12-08,245.9251261326157,237
410690.0,Curitiba,2021-12-09,246.26131530491435,237
410690.0,Curitiba,2021-12-10,246.59750447721296,237
410690.0,Curitiba,2021-12-11,246.93369364951167,237
410690.0,Curitiba,2021-12-12,247.26988282181034,237
410690.0,Curitiba,2021-12-13,247.60607199410896,237
410690.0,Curitiba,2021-12-14,247.94226116640755,237
410690.0,Curitiba,2021-12-15,248.27845033870628,237
410690.0,Curitiba,2021-12-16,248.61463951100487,237
410690.0,Curitiba,2021-12-17,248.93593616711428,237
410690.0,Curitiba,2021-12-18,249.23225847147975,237
410690.0,Curitiba,2021-12-19,249.52858077584528,237
410690.0,Curitiba,2021-12-20,249.8249030802107,237
410690.0,Curitiba,2021-12-21,250.12120711902745,237
410690.0,Curitiba,2021-12-22,250.41561564575554,237
410690.0,Curitiba,2021-12-23,250.70375132506896,237
410690.0,Curitiba,2021-12-24,250.9763959001906,237
410690.0,Curitiba,2021-12-25,251.2346018945292,237
410690.0,Curitiba,2021-12-26,251.49465795980655,237
410690.0,Curitiba,2021-12-27,251.72944385150765,237
410690.0,Curitiba,2021-12-28,251.95667273854684,237
410690.0,Curitiba,2021-12-29,252.20676348278502,237
410690.0,Curitiba,2021-12-30,252.45685422702326,237
410690.0,Curitiba,2021-12-31,252.70694497126152,237
410690.0,Curitiba,2022-01-01,252.9570357154998,237
410690.0,Curitiba,2022-01-02,253.207126459738,237
410690.0,Curitiba,2022-01-03,253.45721720397617,237
410690.0,Curitiba,2022-01-04,253.70730794821452,237
410690.0,Curitiba,2022-01-05,253.95739869245273,237
410690.0,Curitiba,2022-01-06,254.20748943669096,237
410690.0,Curitiba,2022-01-07,254.45758018092926,237
410690.0,Curitiba,2022-01-08,254.70767092516746,237
410690.0,Curitiba,2022-01-09,254.9577616694057,237
410690.0,Curitiba,2022-01-10,255.207852413644,237
410690.0,Curitiba,2022-01-11,255.45794315788223,237
410690.0,Curitiba,2022-01-12,255.7080339021204,237
410690.0,Curitiba,2022-01-13,255.95812464635864,237
410690.0,Curitiba,2022-01-14,256.20821539059693,237
410690.0,Curitiba,2022-01-15,256.4583061348352,237
410690.0,Curitiba,2022-01-16,256.7083968790734,237
410690.0,Curitiba,2022-01-17,256.95848762331156,237
410690.0,Curitiba,2022-01-18,257.2085783675499,237
410690.0,Curitiba,2022-01-19,257.4586691117881,237
410690.0,Curitiba,2022-01-20,257.7087598560263,237
410690.0,Curitiba,2022-01-21,257.95885060026455,237
410690.0,Curitiba,2022-01-22,258.2089413445028,237
410690.0,Curitiba,2022-01-23,258.459032088741,237
410690.0,Curitiba,2022-01-24,258.7091228329793,237
410690.0,Curitiba,2022-01-25,258.9592135772175,237
410690.0,Curitiba,2022-01-26,259.20930432145576,237
410690.0,Curitiba,2022-01-27,259.45939506569397,237
410690.0,Curitiba,2022-01-28,259.7094858099322,237
410690.0,Curitiba,2022-01-29,259.95957655417055,237
410690.0,Curitiba,2022-01-30,260.2096672984087,237
410690.0,Curitiba,2022-01-31,260.4597580426469,237
410690.0,Curitiba,2022-02-01,260.7098487868852,237
410690.0,Curitiba,2022-02-02,260.9599395311235,237
410690.0,Curitiba,2022-02-03,261.2100302753616,237
410690.0,Curitiba,2022-02-04,261.4601210195999,237
410690.0,Curitiba,2022-02-05,261.7102117638382,237
410690.0,Curitiba,2022-02-06,261.96030250807644,237
410690.0,Curitiba,2022-02-07,262.21039325231465,237
410690.0,Curitiba,2022-02-08,262.46048399655285,237
410690.0,Curitiba,2022-02-09,262.7105747407912,237
410690.0,Curitiba,2022-02-10,262.9606654850293,237
410690.0,Curitiba,2022-02-11,263.2107562292676,237
410690.0,Curitiba,2022-02-12,263.46084697350585,237
410690.0,Curitiba,2022-02-13,263.7109377177441,237
410690.0,Curitiba,2022-02-14,263.9610284619823,237
410690.0,Curitiba,2022-02-15,264.2111192062205,237
410690.0,Curitiba,2022-02-16,264.46120995045885,237
410690.0,Curitiba,2022-02-17,264.711300694697,237
410690.0,Curitiba,2022-02-18,264.96139143893527,237
410690.0,Curitiba,2022-02-19,265.21148218317353,237
410690.0,Curitiba,2022-02-20,265.46157292741174,237
410690.0,Curitiba,2022-02-21,265.71166367165,237
410690.0,Curitiba,2022-02-22,265.9617544158883,237
410690.0,Curitiba,2022-02-23,266.21184516012653,237
410690.0,Curitiba,2022-02-24,266.4619359043647,237
410690.0,Curitiba,2022-02-25,266.712026648603,237
410690.0,Curitiba,2022-02-26,266.9621173928412,237
410690.0,Curitiba,2022-02-27,267.2122081370795,237
410690.0,Curitiba,2022-02-28,267.4622988813177,237
410690.0,Curitiba,2022-03-01,267.71238962555594,237
410690.0,Curitiba,2022-03-02,267.9624803697941,237
410690.0,Curitiba,2022-03-03,268.21257111403236,237
410690.0,Curitiba,2022-03-04,268.4626618582706,237
410690.0,Curitiba,2022-03-05,268.71275260250883,237
410690.0,Curitiba,2022-03-06,268.96284334674715,237
410690.0,Curitiba,2022-03-07,269.21293409098536,237
410690.0,Curitiba,2022-03-08,269.4630248352237,237
410690.0,Curitiba,2022-03-09,269.7131155794618,237
410690.0,Curitiba,2022-03-10,269.9632063237001,237
410690.0,Curitiba,2022-03-11,270.2132970679383,237
410690.0,Curitiba,2022-03-12,270.4633878121766,237
410690.0,Curitiba,2022-03-13,270.71347855641477,237
410690.0,Curitiba,2022-03-14,270.963569300653,237
410690.0,Curitiba,2022-03-15,271.21366004489124,237
410690.0,Curitiba,2022-03-16,271.46375078912956,237
410690.0,Curitiba,2022-03-17,271.7138415333677,237
410690.0,Curitiba,2022-03-18,271.963932277606,237
410690.0,Curitiba,2022-03-19,272.21402302184424,237
410690.0,Curitiba,2022-03-20,272.4641137660825,237
410690.0,Curitiba,2022-03-21,272.7142045103207,237
410690.0,Curitiba,2022-03-22,272.9642952545589,237
410690.0,Curitiba,2022-03-23,273.2143859987972,237
410690.0,Curitiba,2022-03-24,273.4644767430354,237
410690.0,Curitiba,2022-03-25,273.71456748727365,237
410690.0,Curitiba,2022-03-26,273.9646582315119,237
410690.0,Curitiba,2022-03-27,274.2147489757501,237
410690.0,Curitiba,2022-03-28,274.4648397199884,237
410690.0,Curitiba,2022-03-29,274.71493046422665,237
410690.0,Curitiba,2022-03-30,274.9650212084649,237
410690.0,Curitiba,2022-03-31,275.215111952703,237
410690.0,Curitiba,2022-04-01,275.46520269694133,237
410690.0,Curitiba,2022-04-02,275.7152934411796,237
410690.0,Curitiba,2022-04-03,275.96538418541786,237
410690.0,Curitiba,2022-04-04,276.21547492965607,237
410690.0,Curitiba,2022-04-05,276.46556567389433,237
410690.0,Curitiba,2022-04-06,276.71565641813254,237
410690.0,Curitiba,2022-04-07,276.9657471623708,237
410690.0,Curitiba,2022-04-08,277.21583790660907,237
410690.0,Curitiba,2022-04-09,277.46592865084733,237
410690.0,Curitiba,2022-04-10,277.7160193950855,237
410690.0,Curitiba,2022-04-11,277.96611013932375,237
410690.0,Curitiba,2022-04-12,278.216200883562,237
410690.0,Curitiba,2022-04-13,278.46629162780033,237
410690.0,Curitiba,2022-04-14,278.7163823720385,237
410690.0,Curitiba,2022-04-15,278.96647311627675,237
410690.0,Curitiba,2022-04-16,279.21656386051495,237
410690.0,Curitiba,2022-04-17,279.4666546047532,237
410690.0,Curitiba,2022-04-18,279.7167453489915,237
410690.0,Curitiba,2022-04-19,279.96683609322963,237
410690.0,Curitiba,2022-04-20,280.21692683746795,237
410690.0,Curitiba,2022-04-21,280.46701758170616,237
410690.0,Curitiba,2022-04-22,280.7171083259444,237
410690.0,Curitiba,2022-04-23,280.96719907018263,237
410690.0,Curitiba,2022-04-24,281.2172898144209,237
410690.0,Curitiba,2022-04-25,281.4673805586591,237
410690.0,Curitiba,2022-04-26,281.71747130289737,237
410690.0,Curitiba,2022-04-27,281.96756204713563,237
410690.0,Curitiba,2022-04-28,282.21765279137384,237
410690.0,Curitiba,2022-04-29,282.46774353561216,237
410690.0,Curitiba,2022-04-30,282.7178342798503,237
410690.0,Curitiba,2022-05-01,282.9679250240886,237
410690.0,Curitiba,2022-05-02,283.21801576832684,237
410690.0,Curitiba,2022-05-03,283.46810651256504,237
410690.0,Curitiba,2022-05-04,283.7181972568033,237
410690.0,Curitiba,2022-05-05,283.96828800104146,237
410690.0,Curitiba,2022-05-06,284.2183787452798,237
410690.0,Curitiba,2022-05-07,284.468469489518,237
410690.0,Curitiba,2022-05-08,284.7185602337563,237
410690.0,Curitiba,2022-05-09,284.9686509779944,237
410690.0,Curitiba,2022-05-10,285.2187417222327,237
410690.0,Curitiba,2022-05-11,285.468832466471,237
410690.0,Curitiba,2022-05-12,285.7189232107092,237
410690.0,Curitiba,2022-05-13,285.96901395494746,237
410690.0,Curitiba,2022-05-14,286.2191046991856,237
410690.0,Curitiba,2022-05-15,286.4691954434239,237
410690.0,Curitiba,2022-05-16,286.71928618766214,237
410690.0,Curitiba,2022-05-17,286.96937693190034,237
410690.0,Curitiba,2022-05-18,287.2194676761386,237
410690.0,Curitiba,2022-05-19,287.46955842037676,237
410690.0,Curitiba,2022-05-20,287.71964916461513,237
410690.0,Curitiba,2022-05-21,287.96973990885334,237
410690.0,Curitiba,2022-05-22,288.2198306530916,237
410690.0,Curitiba,2022-05-23,288.46992139732976,237
410690.0,Curitiba,2022-05-24,288.720012141568,237
410690.0,Curitiba,2022-05-25,288.97010288580634,237
410690.0,Curitiba,2022-05-26,289.2201936300446,237
410690.0,Curitiba,2022-05-27,289.4702843742828,237
410690.0,Curitiba,2022-05-28,289.720375118521,237
410690.0,Curitiba,2022-05-29,289.9704658627593,237
410690.0,Curitiba,2022-05-30,290.2205566069975,237
410690.0,Curitiba,2022-05-31,290.4706473512358,237
410690.0,Curitiba,2022-06-01,290.720738095474,237
410690.0,Curitiba,2022-06-02,290.9708288397122,237
410690.0,Curitiba,2022-06-03,291.2209195839505,237
410690.0,Curitiba,2022-06-04,291.4710103281887,237
410690.0,Curitiba,2022-06-05,291.721101072427,237
410690.0,Curitiba,2022-06-06,291.97119181666517,237
410690.0,Curitiba,2022-06-07,292.22128256090343,237
410690.0,Curitiba,2022-06-08,292.4713733051417,237
410690.0,Curitiba,2022-06-09,292.7214640493799,237
410690.0,Curitiba,2022-06-10,292.97155479361817,237
410690.0,Curitiba,2022-06-11,293.22164553785643,237
410690.0,Curitiba,2022-06-12,293.47173628209464,237
410690.0,Curitiba,2022-06-13,293.7218270263329,237
410690.0,Curitiba,2022-06-14,293.97191777057105,237
410690.0,Curitiba,2022-06-15,294.2220085148094,237
410690.0,Curitiba,2022-06-16,294.4720992590477,237
410690.0,Curitiba,2022-06-17,294.72219000328585,237
410690.0,Curitiba,2022-06-18,294.9722807475241,237
410690.0,Curitiba,2022-06-19,295.2223714917624,237
410690.0,Curitiba,2022-06-20,295.47246223600064,237
410690.0,Curitiba,2022-06-21,295.7225529802388,237
410690.0,Curitiba,2022-06-22,295.9726437244771,237
410690.0,Curitiba,2022-06-23,296.22273446871526,237
410690.0,Curitiba,2022-06-24,296.4728252129535,237
410690.0,Curitiba,2022-06-25,296.72291595719173,237
410690.0,Curitiba,2022-06-26,296.97300670142994,237
410690.0,Curitiba,2022-06-27,297.2230974456682,237
410690.0,Curitiba,2022-06-28,297.4731881899064,237
410690.0,Curitiba,2022-06-29,297.72327893414473,237
410690.0,Curitiba,2022-06-30,297.97336967838294,237
410690.0,Curitiba,2022-07-01,298.22346042262114,237
410690.0,Curitiba,2022-07-02,298.4735511668594,237
410690.0,Curitiba,2022-07-03,298.7236419110977,237
410690.0,Curitiba,2022-07-04,298.97373265533594,237
410690.0,Curitiba,2022-07-05,299.2238233995741,237
410690.0,Curitiba,2022-07-06,299.47391414381235,237
410690.0,Curitiba,2022-07-07,299.7240048880506,237
410690.0,Curitiba,2022-07-08,299.9740956322888,237
410690.0,Curitiba,2022-07-09,300.22418637652714,237
410690.0,Curitiba,2022-07-10,300.4742771207654,237
410690.0,Curitiba,2022-07-11,300.7243678650036,237
410690.0,Curitiba,2022-07-12,300.97445860924176,237
410690.0,Curitiba,2022-07-13,301.2245493534801,237
410690.0,Curitiba,2022-07-14,301.4746400977183,237
410690.0,Curitiba,2022-07-15,301.72473084195656,237
410690.0,Curitiba,2022-07-16,301.97482158619476,237
410690.0,Curitiba,2022-07-17,302.224912330433,237
410690.0,Curitiba,2022-07-18,302.47500307467124,237
410690.0,Curitiba,2022-07-19,302.7250938189095,237
410690.0,Curitiba,2022-07-20,302.97518456314776,237
410690.0,Curitiba,2022-07-21,303.225275307386,237
410690.0,Curitiba,2022-07-22,303.47536605162423,237
410690.0,Curitiba,2022-07-23,303.72545679586244,237
410690.0,Curitiba,2022-07-24,303.97554754010076,237
410690.0,Curitiba,2022-07-25,304.2256382843389,237
410690.0,Curitiba,2022-07-26,304.47572902857723,237
410690.0,Curitiba,2022-07-27,304.72581977281544,237
410690.0,Curitiba,2022-07-28,304.97591051705365,237
410690.0,Curitiba,2022-07-29,305.2260012612919,237
410690.0,Curitiba,2022-07-30,305.47609200553006,237
410690.0,Curitiba,2022-07-31,305.72618274976844,237
410690.0,Curitiba,2022-08-01,305.97627349400665,237
410690.0,Curitiba,2022-08-02,306.22636423824486,237
410690.0,Curitiba,2022-08-03,306.4764549824831,237
410690.0,Curitiba,2022-08-04,306.72654572672144,237
410690.0,Curitiba,2022-08-05,306.9766364709596,237
410690.0,Curitiba,2022-08-06,307.2267272151978,237
410690.0,Curitiba,2022-08-07,307.4768179594361,237
410690.0,Curitiba,2022-08-08,307.72690870367427,237
410690.0,Curitiba,2022-08-09,307.97699944791253,237
410690.0,Curitiba,2022-08-10,308.22709019215085,237
410690.0,Curitiba,2022-08-11,308.47718093638906,237
410690.0,Curitiba,2022-08-12,308.7272716806272,237
410690.0,Curitiba,2022-08-13,308.9773624248655,237
410690.0,Curitiba,2022-08-14,309.22745316910374,237
410690.0,Curitiba,2022-08-15,309.47754391334206,237
410690.0,Curitiba,2022-08-16,309.7276346575802,237
410690.0,Curitiba,2022-08-17,309.9777254018185,237
410690.0,Curitiba,2022-08-18,310.22781614605674,237
410690.0,Curitiba,2022-08-19,310.47790689029495,237
410690.0,Curitiba,2022-08-20,310.72799763453315,237
410690.0,Curitiba,2022-08-21,310.9780883787714,237
410690.0,Curitiba,2022-08-22,311.22817912300974,237
410690.0,Curitiba,2022-08-23,311.47826986724783,237
410690.0,Curitiba,2022-08-24,311.72836061148615,237
410690.0,Curitiba,2022-08-25,311.9784513557244,237
410690.0,Curitiba,2022-08-26,312.2285420999626,237
410690.0,Curitiba,2022-08-27,312.47863284420083,237
410690.0,Curitiba,2022-08-28,312.72872358843904,237
410690.0,Curitiba,2022-08-29,312.97881433267736,237
410690.0,Curitiba,2022-08-30,313.2289050769155,237
